Date	Grid	Trapline	Station	Trap	Observer	TrapType	Feed Used	Species	Fate	Age	Sex	TagChange	Unique	TagLeft	TagRight	Weight	ReproCond	Lactating	Hindfoot	Tail	Ear	Skull Width	Skull Length	Parasites	Orange Mites (Y/N)	Orange Mite Vial	Weather	Temperature	Comments
13/08/2020	Falls	304	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	4	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	5	1	JV	Sherman	Sunflower Seeds	STS	Released																		Clear	Cool	
13/08/2020	Falls	304	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	7	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	8	1	JV	Sherman	Sunflower Seeds	STS	Released																		Clear	Cool	
13/08/2020	Falls	304	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	9	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	9	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	10	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	304	10	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	3	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1744		70	NR	N									Clear	Cool	2 botflies on belly
13/08/2020	Falls	111	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	4	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0124	0123	25	NSCR										Clear	Cool	
13/08/2020	Falls	111	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	5	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	6	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1735		85	NR	N									Clear	Cool	Botfly on abdomen
13/08/2020	Falls	111	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	8	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	9	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1835	1733	21.5	NR	N									Clear	Cool	
13/08/2020	Falls	111	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	111	10	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1829	1740	17.5	NR	N									Clear	Cool	
13/08/2020	Falls	112	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	2	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cool	
13/08/2020	Falls	112	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	5	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	1971		100	NSCR										Clear	Cool	"1 botfly, 1 botfly exit wound"
13/08/2020	Falls	112	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	6	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	8	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	9	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1688	1687	15	NR	N									Clear	Cool	
13/08/2020	Falls	112	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	112	10	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1859	1858	16.5	NSCR										Clear	Cool	
13/08/2020	Falls	113	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	3	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1611		85	NR	N									Clear	Cool	Botfly next to genitals
13/08/2020	Falls	113	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	4	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	0122	0121	14.5	NR	N									Clear	Cool	
13/08/2020	Falls	113	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	5	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	0052	1683	19.5	PERF	N									Clear	Cool	
13/08/2020	Falls	113	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	6	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1866	1865	17	PERF	N									Clear	Cool	
13/08/2020	Falls	113	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	8	2	SF	Sherman	Sunflower Seeds	ECHIP	New Tag	A	M	0	1	0125		75	NSCR										Clear	Cool	
13/08/2020	Falls	113	9	1	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	1873		90	NSCR										Clear	Cool	botfly and bloody cut on abdomen
13/08/2020	Falls	113	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	113	10	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cool	
13/08/2020	Falls	402	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	1	2	SF	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0		1730	33	PREG/LACT	Y									Clear	Cool	
13/08/2020	Falls	402	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	3	2	SF	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	0120	0119	20.5	PERF	N									Clear	Cool	
13/08/2020	Falls	402	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	5	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1700		80	NR	N									Clear	Cool	
13/08/2020	Falls	402	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	6	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	7	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0118	0117	25	NSCR										Clear	Cool	
13/08/2020	Falls	402	8	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1959	1958	16	NSCR										Clear	Cool	
13/08/2020	Falls	402	8	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1961	1960	15	NR	N									Clear	Cool	
13/08/2020	Falls	402	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cool	
13/08/2020	Falls	402	10	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1729		80	NR	N									Clear	Cool	
13/07/2020	Falls	201	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	201	1	2	SF	Sherman	Sunflower Seeds	Dm	New Tag	SA	F	0	1	1625	1624	18.5	NR	N									Overcast	Warm	
13/07/2020	Falls	201	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	201	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1650	1649	15	NR	N									Overcast	Warm	
13/07/2020	Falls	201	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	201	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	201	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	201	4	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	1623	1622	19.5	NSCR										Overcast	Warm	
13/07/2020	Falls	201	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	201	5	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1647	1646	17	SCR										Overcast	Warm	Cut on tail 
13/07/2020	Falls	201	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	201	6	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	201	7	1	SF	Sherman	Sunflower Seeds	DM	New Tag			0	1	1621		17											Overcast	Warm	Escaped after left tag
13/07/2020	Falls	201	9	1	SF	Sherman	Sunflower Seeds	DM	New Tag	A	M	0	1	1619	1618	20.5	SCR										Overcast	Warm	
13/07/2020	Falls	202	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	4	2	SF	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	1613	1612	14	NR	N									Overcast	Warm	
13/07/2020	Falls	202	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	202	10	1	SF	Sherman	Sunflower Seeds	DM	Escape	J						14											Overcast	Warm	Individual had no tags
13/07/2020	Falls	203	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	203	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	J	M	0	0	1645	1644	16	NSCR										Overcast	Warm	Escaped
13/07/2020	Falls	203	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	203	3	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1617	1616	16.5	NR	N									Overcast	Warm	
13/07/2020	Falls	203	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	203	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	203	6	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1615	1614	18	NR	N									Overcast	Warm	
13/07/2020	Falls	203	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	203	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	203	9	1	SF	Sherman	Sunflower Seeds	DM	Escape							14											Overcast	Warm	Was a recap
13/07/2020	Falls	203	10	1	SF	Sherman	Sunflower Seeds	Predation																			Overcast	Warm	"Stomach of squirrel/chipmunk found inside trap? Pictures taken, trap moved far from original placement "
13/07/2020	Falls	304	1	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1638	1637	15.5	NSCR										Overcast	Warm	
13/07/2020	Falls	304	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	304	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	304	3	1	SF	Sherman	Sunflower Seeds	STS	Trap Death																		Overcast	Warm	
13/07/2020	Falls	304	3	2	SF	Sherman	Sunflower Seeds	STS	Trap Death																		Overcast	Warm	
13/07/2020	Falls	304	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	304	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	304	5	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1636	1635	14.5	NSCR										Overcast	Warm	
13/07/2020	Falls	304	5	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	1609	1608	14.5	NSCR										Overcast	Warm	
13/07/2020	Falls	304	6	1	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	1630		85	NSCR										Overcast	Warm	
13/07/2020	Falls	304	6	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	1	1634	1633	20.5	SCR										Overcast	Warm	Tagged right ear
13/07/2020	Falls	304	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Overcast	Warm	
13/07/2020	Falls	304	8	1	SF	Sherman	Sunflower Seeds	DM	Recap	J	F	0	0	1632	1631	14.5	NR	N									Overcast	Warm	
13/07/2020	Falls	304	9	1	SF	Sherman	Sunflower Seeds	DM	New Tag	J	M	0	1	1607	1606	24.5	NSCR										Overcast	Warm	
13/07/2020	Falls	304	9	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1627	1626	13.5	NR	N									Overcast	Warm	
13/07/2020	Falls	304	10	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1629	1628	15.5	NSCR										Overcast	Warm	
12/08/2020	Falls	201	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	1	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	2	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	4	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	5	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	5	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1623	1622	22	SCR										Cloudy	Cool	"Botfly on chest, botfly exit wound on back"
12/08/2020	Falls	201	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	6	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	7	1	JV	Sherman	Sunflower Seeds	DM	Predation																		Cloudy	Cool	Tail found in trap door
12/08/2020	Falls	201	7	2	JV	Sherman	Sunflower Seeds	DM	Predation																		Cloudy	Cool	Fur and blood in trap
12/08/2020	Falls	201	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	9	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	9	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	10	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	201	10	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	1	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	2	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	4	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	5	1	JV	Sherman	Sunflower Seeds	STS	Released																		Cloudy	Cool	
12/08/2020	Falls	202	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	6	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	7	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	9	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	9	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	10	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	202	10	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	1	1	JV	Sherman	Sunflower Seeds	STS	Released																		Cloudy	Cool	
12/08/2020	Falls	203	1	2	JV	Sherman	Sunflower Seeds	RBV	Trap Death	A	F	0	0				NR	N							Y		Cloudy	Cool	"Orange mites base of both ears, botfly exit wound above genitals, no ear tags"
12/08/2020	Falls	203	2	1	JV	Sherman	Sunflower Seeds	STS	Released																		Cloudy	Cool	
12/08/2020	Falls	203	2	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	4	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	5	1	JV	Sherman	Sunflower Seeds	Predation																			Cloudy	Cool	"Blood and guts found in trap, blood on stuffing"
12/08/2020	Falls	203	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	6	2	JV	Sherman	Sunflower Seeds	STS	Released																		Cloudy	Cool	
12/08/2020	Falls	203	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	9	1	JV	Sherman	Sunflower Seeds	DM	Predation																		Cloudy	Cool	"Tail and hindleg stuck in door, trap moved from original placement"
12/08/2020	Falls	203	9	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	10	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	203	10	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	304	1	1	JV	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	0035	0034	19	PERF	N									Cloudy	Cool	
12/08/2020	Falls	304	1	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	304	2	1	JV	Sherman	Sunflower Seeds	ECHIP	New Tag	A	F	0	1	0033		85	NR	N									Cloudy	Cool	
12/08/2020	Falls	304	2	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1803	1802	17.5	NSCR										Cloudy	Cool	
12/08/2020	Falls	304	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	304	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
12/08/2020	Falls	304	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
